Date,Time,State,Group,Unit,Sales
20-Oct-2020, Morning, WA, Seniors, 14, 35000
20-Oct-2020, Afternoon, WA, Kids, 15, 37500
20-Oct-2020, Afternoon, WA, Men, 7, 17500
20-Oct-2020, Afternoon, WA, Women, 10, 25000
20-Oct-2020, Afternoon, WA, Seniors, 11, 27500
20-Oct-2020, Evening, WA, Kids, 7, 17500
20-Oct-2020, Evening, WA, Men, 10, 25000
20-Oct-2020, Evening, WA, Women, 12, 30000
20-Oct-2020, Evening, WA, Seniors, 8, 20000
20-Oct-2020, Morning, NT, Kids, 10, 25000
20-Oct-2020, Morning, NT, Men, 14, 35000
20-Oct-2020, Morning, NT, Women, 9, 22500
20-Oct-2020, Morning, NT, Seniors, 3, 7500
20-Oct-2020, Afternoon, NT, Kids, 3, 7500
20-Oct-2020, Afternoon, NT, Men, 7, 17500
20-Oct-2020, Afternoon, NT, Women, 11, 27500
20-Oct-2020, Afternoon, NT, Seniors, 10, 25000
20-Oct-2020, Evening, NT, Kids, 8, 20000
20-Oct-2020, Evening, NT, Men, 7, 17500
20-Oct-2020, Evening, NT, Women, 11, 27500
20-Oct-2020, Evening, NT, Seniors, 10, 25000
20-Oct-2020, Morning, SA, Kids, 21, 52500
20-Oct-2020, Morning, SA, Men, 34, 85000
20-Oct-2020, Morning, SA, Women, 26, 65000
20-Oct-2020, Morning, SA, Seniors, 18, 45000
20-Oct-2020, Afternoon, SA, Kids, 30, 75000
20-Oct-2020, Afternoon, SA, Men, 12, 30000
20-Oct-2020, Afternoon, SA, Women, 21, 52500
20-Oct-2020, Afternoon, SA, Seniors, 18, 45000
20-Oct-2020, Evening, SA, Kids, 13, 32500
20-Oct-2020, Evening, SA, Men, 12, 30000
20-Oct-2020, Evening, SA, Women, 11, 27500
20-Oct-2020, Evening, SA, Seniors, 25, 62500
20-Oct-2020, Morning, VIC, Kids, 40, 100000
20-Oct-2020, Morning, VIC, Men, 26, 65000
20-Oct-2020, Morning, VIC, Women, 44, 110000
20-Oct-2020, Morning, VIC, Seniors, 29, 72500
20-Oct-2020, Afternoon, VIC, Kids, 42, 105000
20-Oct-2020, Afternoon, VIC, Men, 29, 72500
20-Oct-2020, Afternoon, VIC, Women, 29, 72500
20-Oct-2020, Afternoon, VIC, Seniors, 30, 75000
20-Oct-2020, Evening, VIC, Kids, 36, 90000
20-Oct-2020, Evening, VIC, Men, 28, 70000
20-Oct-2020, Evening, VIC, Women, 37, 92500
20-Oct-2020, Evening, VIC, Seniors, 34, 85000
20-Oct-2020, Morning, QLD, Kids, 6, 15000
20-Oct-2020, Morning, QLD, Men, 18, 45000
20-Oct-2020, Morning, QLD, Women, 5, 12500
20-Oct-2020, Morning, QLD, Seniors, 20, 50000
20-Oct-2020, Afternoon, QLD, Kids, 18, 45000
20-Oct-2020, Afternoon, QLD, Men, 6, 15000
20-Oct-2020, Afternoon, QLD, Women, 8, 20000
20-Oct-2020, Afternoon, QLD, Seniors, 14, 35000
20-Oct-2020, Evening, QLD, Kids, 8, 20000
20-Oct-2020, Evening, QLD, Men, 10, 25000
20-Oct-2020, Evening, QLD, Women, 15, 37500
20-Oct-2020, Evening, QLD, Seniors, 7, 17500
20-Oct-2020, Morning, NSW, Kids, 31, 77500
20-Oct-2020, Morning, NSW, Men, 20, 50000
20-Oct-2020, Morning, NSW, Women, 22, 55000
20-Oct-2020, Morning, NSW, Seniors, 40, 100000
20-Oct-2020, Afternoon, NSW, Kids, 15, 37500
20-Oct-2020, Afternoon, NSW, Men, 36, 90000
20-Oct-2020, Afternoon, NSW, Women, 38, 95000
20-Oct-2020, Afternoon, NSW, Seniors, 17, 42500
20-Oct-2020, Evening, NSW, Kids, 33, 82500
20-Oct-2020, Evening, NSW, Men, 40, 100000
20-Oct-2020, Evening, NSW, Women, 34, 85000
20-Oct-2020, Evening, NSW, Seniors, 18, 45000
20-Oct-2020, Morning, TAS, Kids, 14, 35000
20-Oct-2020, Morning, TAS, Men, 9, 22500
20-Oct-2020, Morning, TAS, Women, 12, 30000
20-Oct-2020, Morning, TAS, Seniors, 13, 32500
20-Oct-2020, Afternoon, TAS, Kids, 9, 22500
20-Oct-2020, Afternoon, TAS, Men, 7, 17500
20-Oct-2020, Afternoon, TAS, Women, 11, 27500
20-Oct-2020, Afternoon, TAS, Seniors, 9, 22500
20-Oct-2020, Evening, TAS, Kids, 10, 25000
20-Oct-2020, Evening, TAS, Men, 12, 30000
20-Oct-2020, Evening, TAS, Women, 8, 20000
20-Oct-2020, Evening, TAS, Seniors, 13, 32500
21-Oct-2020, Morning, WA, Kids, 9, 22500
21-Oct-2020, Morning, WA, Men, 15, 37500
21-Oct-2020, Morning, WA, Women, 8, 20000
21-Oct-2020, Morning, WA, Seniors, 9, 22500
21-Oct-2020, Afternoon, WA, Kids, 5, 12500
21-Oct-2020, Afternoon, WA, Men, 4, 10000
21-Oct-2020, Afternoon, WA, Women, 13, 32500
21-Oct-2020, Afternoon, WA, Seniors, 9, 22500
21-Oct-2020, Evening, WA, Kids, 15, 37500
21-Oct-2020, Evening, WA, Men, 7, 17500
21-Oct-2020, Evening, WA, Women, 4, 10000
21-Oct-2020, Evening, WA, Seniors, 13, 32500
21-Oct-2020, Morning, NT, Kids, 3, 7500
21-Oct-2020, Morning, NT, Men, 11, 27500
21-Oct-2020, Morning, NT, Women, 10, 25000
21-Oct-2020, Morning, NT, Seniors, 13, 32500
21-Oct-2020, Afternoon, NT, Kids, 15, 37500
21-Oct-2020, Afternoon, NT, Men, 13, 32500
21-Oct-2020, Afternoon, NT, Women, 9, 22500
21-Oct-2020, Afternoon, NT, Seniors, 3, 7500
21-Oct-2020, Evening, NT, Kids, 12, 30000
21-Oct-2020, Evening, NT, Men, 13, 32500
21-Oct-2020, Evening, NT, Women, 15, 37500
21-Oct-2020, Evening, NT, Seniors, 11, 27500
21-Oct-2020, Morning, SA, Kids, 20, 50000
21-Oct-2020, Morning, SA, Men, 33, 82500
21-Oct-2020, Morning, SA, Women, 26, 65000
21-Oct-2020, Morning, SA, Seniors, 26, 65000
21-Oct-2020, Afternoon, SA, Kids, 34, 85000
21-Oct-2020, Afternoon, SA, Men, 11, 27500
21-Oct-2020, Afternoon, SA, Women, 19, 47500
21-Oct-2020, Afternoon, SA, Seniors, 33, 82500
21-Oct-2020, Evening, SA, Kids, 32, 80000
21-Oct-2020, Evening, SA, Men, 19, 47500
21-Oct-2020, Evening, SA, Women, 22, 55000
21-Oct-2020, Evening, SA, Seniors, 22, 55000
21-Oct-2020, Morning, VIC, Kids, 31, 77500
21-Oct-2020, Morning, VIC, Men, 49, 122500
21-Oct-2020, Morning, VIC, Women, 34, 85000
21-Oct-2020, Morning, VIC, Seniors, 30, 75000
21-Oct-2020, Afternoon, VIC, Kids, 42, 105000
21-Oct-2020, Afternoon, VIC, Men, 46, 115000
21-Oct-2020, Afternoon, VIC, Women, 46, 115000
21-Oct-2020, Afternoon, VIC, Seniors, 28, 70000
21-Oct-2020, Evening, VIC, Kids, 25, 62500
21-Oct-2020, Evening, VIC, Men, 50, 125000
21-Oct-2020, Evening, VIC, Women, 45, 112500
21-Oct-2020, Evening, VIC, Seniors, 45, 112500
21-Oct-2020, Morning, QLD, Kids, 20, 50000
21-Oct-2020, Morning, QLD, Men, 6, 15000
21-Oct-2020, Morning, QLD, Women, 18, 45000
21-Oct-2020, Morning, QLD, Seniors, 9, 22500
21-Oct-2020, Afternoon, QLD, Kids, 14, 35000
21-Oct-2020, Afternoon, QLD, Men, 18, 45000
21-Oct-2020, Afternoon, QLD, Women, 8, 20000
21-Oct-2020, Afternoon, QLD, Seniors, 17, 42500
21-Oct-2020, Evening, QLD, Kids, 11, 27500
21-Oct-2020, Evening, QLD, Men, 11, 27500
21-Oct-2020, Evening, QLD, Women, 8, 20000
21-Oct-2020, Evening, QLD, Seniors, 16, 40000
21-Oct-2020, Morning, NSW, Kids, 33, 82500
21-Oct-2020, Morning, NSW, Men, 35, 87500
21-Oct-2020, Morning, NSW, Women, 16, 40000
21-Oct-2020, Morning, NSW, Seniors, 27, 67500
21-Oct-2020, Afternoon, NSW, Kids, 19, 47500
21-Oct-2020, Afternoon, NSW, Men, 25, 62500
21-Oct-2020, Afternoon, NSW, Women, 15, 37500
21-Oct-2020, Afternoon, NSW, Seniors, 37, 92500
21-Oct-2020, Evening, NSW, Kids, 15, 37500
21-Oct-2020, Evening, NSW, Men, 39, 97500
21-Oct-2020, Evening, NSW, Women, 25, 62500
21-Oct-2020, Evening, NSW, Seniors, 23, 57500
21-Oct-2020, Morning, TAS, Kids, 8, 20000
21-Oct-2020, Morning, TAS, Men, 7, 17500
21-Oct-2020, Morning, TAS, Women, 3, 7500
21-Oct-2020, Morning, TAS, Seniors, 3, 7500
21-Oct-2020, Afternoon, TAS, Kids, 6, 15000
21-Oct-2020, Afternoon, TAS, Men, 10, 25000
21-Oct-2020, Afternoon, TAS, Women, 9, 22500
21-Oct-2020, Afternoon, TAS, Seniors, 10, 25000
21-Oct-2020, Evening, TAS, Kids, 13, 32500
21-Oct-2020, Evening, TAS, Men, 4, 10000
21-Oct-2020, Evening, TAS, Women, 14, 35000
21-Oct-2020, Evening, TAS, Seniors, 5, 12500
22-Oct-2020, Morning, WA, Kids, 12, 30000
22-Oct-2020, Morning, WA, Men, 15, 37500
22-Oct-2020, Morning, WA, Women, 10, 25000
22-Oct-2020, Morning, WA, Seniors, 11, 27500
22-Oct-2020, Afternoon, WA, Kids, 15, 37500
22-Oct-2020, Afternoon, WA, Men, 8, 20000
22-Oct-2020, Afternoon, WA, Women, 8, 20000
22-Oct-2020, Afternoon, WA, Seniors, 13, 32500
22-Oct-2020, Evening, WA, Kids, 5, 12500
22-Oct-2020, Evening, WA, Men, 4, 10000
22-Oct-2020, Evening, WA, Women, 9, 22500
22-Oct-2020, Evening, WA, Seniors, 6, 15000
22-Oct-2020, Morning, NT, Kids, 8, 20000
22-Oct-2020, Morning, NT, Men, 10, 25000
22-Oct-2020, Morning, NT, Women, 6, 15000
22-Oct-2020, Morning, NT, Seniors, 11, 27500
22-Oct-2020, Afternoon, NT, Kids, 5, 12500
22-Oct-2020, Afternoon, NT, Men, 8, 20000
22-Oct-2020, Afternoon, NT, Women, 12, 30000
22-Oct-2020, Afternoon, NT, Seniors, 9, 22500
22-Oct-2020, Evening, NT, Kids, 4, 10000
22-Oct-2020, Evening, NT, Men, 13, 32500
22-Oct-2020, Evening, NT, Women, 12, 30000
22-Oct-2020, Evening, NT, Seniors, 12, 30000
22-Oct-2020, Morning, SA, Kids, 27, 67500
22-Oct-2020, Morning, SA, Men, 20, 50000
22-Oct-2020, Morning, SA, Women, 26, 65000
22-Oct-2020, Morning, SA, Seniors, 32, 80000
22-Oct-2020, Afternoon, SA, Kids, 10, 25000
22-Oct-2020, Afternoon, SA, Men, 24, 60000
22-Oct-2020, Afternoon, SA, Women, 22, 55000
22-Oct-2020, Afternoon, SA, Seniors, 29, 72500
22-Oct-2020, Evening, SA, Kids, 28, 70000
22-Oct-2020, Evening, SA, Men, 14, 35000
22-Oct-2020, Evening, SA, Women, 12, 30000
22-Oct-2020, Evening, SA, Seniors, 29, 72500
22-Oct-2020, Morning, VIC, Kids, 33, 82500
22-Oct-2020, Morning, VIC, Men, 30, 75000
22-Oct-2020, Morning, VIC, Women, 29, 72500
22-Oct-2020, Morning, VIC, Seniors, 41, 102500
22-Oct-2020, Afternoon, VIC, Kids, 25, 62500
22-Oct-2020, Afternoon, VIC, Men, 35, 87500
22-Oct-2020, Afternoon, VIC, Women, 34, 85000
22-Oct-2020, Afternoon, VIC, Seniors, 25, 62500
22-Oct-2020, Evening, VIC, Kids, 39, 97500
22-Oct-2020, Evening, VIC, Men, 50, 125000
22-Oct-2020, Evening, VIC, Women, 34, 85000
22-Oct-2020, Evening, VIC, Seniors, 48, 120000
22-Oct-2020, Morning, QLD, Kids, 7, 17500
22-Oct-2020, Morning, QLD, Men, 12, 30000
22-Oct-2020, Morning, QLD, Women, 8, 20000
22-Oct-2020, Morning, QLD, Seniors, 9, 22500
22-Oct-2020, Afternoon, QLD, Kids, 9, 22500
22-Oct-2020, Afternoon, QLD, Men, 8, 20000
22-Oct-2020, Afternoon, QLD, Women, 15, 37500
22-Oct-2020, Afternoon, QLD, Seniors, 7, 17500
22-Oct-2020, Evening, QLD, Kids, 17, 42500
22-Oct-2020, Evening, QLD, Men, 7, 17500
22-Oct-2020, Evening, QLD, Women, 16, 40000
22-Oct-2020, Evening, QLD, Seniors, 19, 47500
22-Oct-2020, Morning, NSW, Kids, 17, 42500
22-Oct-2020, Morning, NSW, Men, 40, 100000
22-Oct-2020, Morning, NSW, Women, 29, 72500
22-Oct-2020, Morning, NSW, Seniors, 26, 65000
22-Oct-2020, Afternoon, NSW, Kids, 35, 87500
22-Oct-2020, Afternoon, NSW, Men, 26, 65000
22-Oct-2020, Afternoon, NSW, Women, 38, 95000
22-Oct-2020, Afternoon, NSW, Seniors, 15, 37500
22-Oct-2020, Evening, NSW, Kids, 35, 87500
22-Oct-2020, Evening, NSW, Men, 21, 52500
22-Oct-2020, Evening, NSW, Women, 27, 67500
22-Oct-2020, Evening, NSW, Seniors, 39, 97500
22-Oct-2020, Morning, TAS, Kids, 13, 32500
22-Oct-2020, Morning, TAS, Men, 6, 15000
22-Oct-2020, Morning, TAS, Women, 3, 7500
22-Oct-2020, Morning, TAS, Seniors, 6, 15000
22-Oct-2020, Afternoon, TAS, Kids, 12, 30000
22-Oct-2020, Afternoon, TAS, Men, 13, 32500
22-Oct-2020, Afternoon, TAS, Women, 12, 30000
22-Oct-2020, Afternoon, TAS, Seniors, 8, 20000
22-Oct-2020, Evening, TAS, Kids, 9, 22500
22-Oct-2020, Evening, TAS, Men, 5, 12500
22-Oct-2020, Evening, TAS, Women, 9, 22500
22-Oct-2020, Evening, TAS, Seniors, 4, 10000
23-Oct-2020, Morning, WA, Kids, 9, 22500
23-Oct-2020, Morning, WA, Men, 11, 27500
23-Oct-2020, Morning, WA, Women, 14, 35000
23-Oct-2020, Morning, WA, Seniors, 13, 32500
23-Oct-2020, Afternoon, WA, Kids, 3, 7500
23-Oct-2020, Afternoon, WA, Men, 14, 35000
23-Oct-2020, Afternoon, WA, Women, 6, 15000
23-Oct-2020, Afternoon, WA, Seniors, 4, 10000
23-Oct-2020, Evening, WA, Kids, 5, 12500
23-Oct-2020, Evening, WA, Men, 8, 20000
23-Oct-2020, Evening, WA, Women, 3, 7500
23-Oct-2020, Evening, WA, Seniors, 5, 12500
23-Oct-2020, Morning, NT, Kids, 8, 20000
23-Oct-2020, Morning, NT, Men, 15, 37500
23-Oct-2020, Morning, NT, Women, 7, 17500
23-Oct-2020, Morning, NT, Seniors, 4, 10000
23-Oct-2020, Afternoon, NT, Kids, 5, 12500
23-Oct-2020, Afternoon, NT, Men, 12, 30000
23-Oct-2020, Afternoon, NT, Women, 9, 22500
23-Oct-2020, Afternoon, NT, Seniors, 5, 12500
23-Oct-2020, Evening, NT, Kids, 7, 17500
23-Oct-2020, Evening, NT, Men, 5, 12500
23-Oct-2020, Evening, NT, Women, 3, 7500
23-Oct-2020, Evening, NT, Seniors, 11, 27500
23-Oct-2020, Morning, SA, Kids, 30, 75000
23-Oct-2020, Morning, SA, Men, 34, 85000
23-Oct-2020, Morning, SA, Women, 34, 85000
23-Oct-2020, Morning, SA, Seniors, 27, 67500
23-Oct-2020, Afternoon, SA, Kids, 27, 67500
23-Oct-2020, Afternoon, SA, Men, 28, 70000
23-Oct-2020, Afternoon, SA, Women, 21, 52500
23-Oct-2020, Afternoon, SA, Seniors, 13, 32500
23-Oct-2020, Evening, SA, Kids, 11, 27500
23-Oct-2020, Evening, SA, Men, 29, 72500
23-Oct-2020, Evening, SA, Women, 22, 55000
23-Oct-2020, Evening, SA, Seniors, 25, 62500
23-Oct-2020, Morning, VIC, Kids, 27, 67500
23-Oct-2020, Morning, VIC, Men, 37, 92500
23-Oct-2020, Morning, VIC, Women, 38, 95000
23-Oct-2020, Morning, VIC, Seniors, 40, 100000
23-Oct-2020, Afternoon, VIC, Kids, 26, 65000
23-Oct-2020, Afternoon, VIC, Men, 43, 107500
23-Oct-2020, Afternoon, VIC, Women, 44, 110000
23-Oct-2020, Afternoon, VIC, Seniors, 46, 115000
23-Oct-2020, Evening, VIC, Kids, 27, 67500
23-Oct-2020, Evening, VIC, Men, 27, 67500
23-Oct-2020, Evening, VIC, Women, 42, 105000
23-Oct-2020, Evening, VIC, Seniors, 26, 65000
23-Oct-2020, Morning, QLD, Kids, 9, 22500
23-Oct-2020, Morning, QLD, Men, 8, 20000
23-Oct-2020, Morning, QLD, Women, 20, 50000
23-Oct-2020, Morning, QLD, Seniors, 7, 17500
23-Oct-2020, Afternoon, QLD, Kids, 17, 42500
23-Oct-2020, Afternoon, QLD, Men, 5, 12500
23-Oct-2020, Afternoon, QLD, Women, 15, 37500
23-Oct-2020, Afternoon, QLD, Seniors, 19, 47500
23-Oct-2020, Evening, QLD, Kids, 9, 22500
23-Oct-2020, Evening, QLD, Men, 7, 17500
23-Oct-2020, Evening, QLD, Women, 14, 35000
23-Oct-2020, Evening, QLD, Seniors, 9, 22500
23-Oct-2020, Morning, NSW, Kids, 17, 42500
23-Oct-2020, Morning, NSW, Men, 40, 100000
23-Oct-2020, Morning, NSW, Women, 39, 97500
23-Oct-2020, Morning, NSW, Seniors, 39, 97500
23-Oct-2020, Afternoon, NSW, Kids, 31, 77500
23-Oct-2020, Afternoon, NSW, Men, 21, 52500
23-Oct-2020, Afternoon, NSW, Women, 36, 90000
23-Oct-2020, Afternoon, NSW, Seniors, 18, 45000
23-Oct-2020, Evening, NSW, Kids, 22, 55000
23-Oct-2020, Evening, NSW, Men, 25, 62500
23-Oct-2020, Evening, NSW, Women, 15, 37500
23-Oct-2020, Evening, NSW, Seniors, 15, 37500
23-Oct-2020, Morning, TAS, Kids, 7, 17500
23-Oct-2020, Morning, TAS, Men, 4, 10000
23-Oct-2020, Morning, TAS, Women, 8, 20000
23-Oct-2020, Morning, TAS, Seniors, 15, 37500
23-Oct-2020, Afternoon, TAS, Kids, 6, 15000
23-Oct-2020, Afternoon, TAS, Men, 3, 7500
23-Oct-2020, Afternoon, TAS, Women, 9, 22500
23-Oct-2020, Afternoon, TAS, Seniors, 15, 37500
23-Oct-2020, Evening, TAS, Kids, 3, 7500
23-Oct-2020, Evening, TAS, Men, 15, 37500
23-Oct-2020, Evening, TAS, Women, 7, 17500
23-Oct-2020, Evening, TAS, Seniors, 6, 15000
24-Oct-2020, Morning, WA, Kids, 12, 30000
24-Oct-2020, Morning, WA, Men, 15, 37500
24-Oct-2020, Morning, WA, Women, 4, 10000
24-Oct-2020, Morning, WA, Seniors, 13, 32500
24-Oct-2020, Afternoon, WA, Kids, 5, 12500
24-Oct-2020, Afternoon, WA, Men, 7, 17500
24-Oct-2020, Afternoon, WA, Women, 5, 12500
24-Oct-2020, Afternoon, WA, Seniors, 13, 32500
24-Oct-2020, Evening, WA, Kids, 11, 27500
24-Oct-2020, Evening, WA, Men, 13, 32500
24-Oct-2020, Evening, WA, Women, 6, 15000
24-Oct-2020, Evening, WA, Seniors, 9, 22500
24-Oct-2020, Morning, NT, Kids, 5, 12500
24-Oct-2020, Morning, NT, Men, 12, 30000
24-Oct-2020, Morning, NT, Women, 6, 15000
24-Oct-2020, Morning, NT, Seniors, 15, 37500
24-Oct-2020, Afternoon, NT, Kids, 7, 17500
24-Oct-2020, Afternoon, NT, Men, 4, 10000
24-Oct-2020, Afternoon, NT, Women, 7, 17500
24-Oct-2020, Afternoon, NT, Seniors, 14, 35000
24-Oct-2020, Evening, NT, Kids, 6, 15000
24-Oct-2020, Evening, NT, Men, 14, 35000
24-Oct-2020, Evening, NT, Women, 13, 32500
24-Oct-2020, Evening, NT, Seniors, 5, 12500
24-Oct-2020, Morning, SA, Kids, 25, 62500
24-Oct-2020, Morning, SA, Men, 30, 75000
24-Oct-2020, Morning, SA, Women, 33, 82500
24-Oct-2020, Morning, SA, Seniors, 30, 75000
24-Oct-2020, Afternoon, SA, Kids, 11, 27500
24-Oct-2020, Afternoon, SA, Men, 10, 25000
24-Oct-2020, Afternoon, SA, Women, 19, 47500
24-Oct-2020, Afternoon, SA, Seniors, 23, 57500
24-Oct-2020, Evening, SA, Kids, 24, 60000
24-Oct-2020, Evening, SA, Men, 25, 62500
24-Oct-2020, Evening, SA, Women, 19, 47500
24-Oct-2020, Evening, SA, Seniors, 11, 27500
24-Oct-2020, Morning, VIC, Kids, 47, 117500
24-Oct-2020, Morning, VIC, Men, 27, 67500
24-Oct-2020, Morning, VIC, Women, 43, 107500
24-Oct-2020, Morning, VIC, Seniors, 45, 112500
24-Oct-2020, Afternoon, VIC, Kids, 36, 90000
24-Oct-2020, Afternoon, VIC, Men, 43, 107500
24-Oct-2020, Afternoon, VIC, Women, 31, 77500
24-Oct-2020, Afternoon, VIC, Seniors, 33, 82500
24-Oct-2020, Evening, VIC, Kids, 40, 100000
24-Oct-2020, Evening, VIC, Men, 45, 112500
24-Oct-2020, Evening, VIC, Women, 40, 100000
24-Oct-2020, Evening, VIC, Seniors, 38, 95000
24-Oct-2020, Morning, QLD, Kids, 10, 25000
24-Oct-2020, Morning, QLD, Men, 19, 47500
24-Oct-2020, Morning, QLD, Women, 18, 45000
24-Oct-2020, Morning, QLD, Seniors, 11, 27500
24-Oct-2020, Afternoon, QLD, Kids, 20, 50000
24-Oct-2020, Afternoon, QLD, Men, 15, 37500
24-Oct-2020, Afternoon, QLD, Women, 7, 17500
24-Oct-2020, Afternoon, QLD, Seniors, 7, 17500
24-Oct-2020, Evening, QLD, Kids, 5, 12500
24-Oct-2020, Evening, QLD, Men, 19, 47500
24-Oct-2020, Evening, QLD, Women, 20, 50000
24-Oct-2020, Evening, QLD, Seniors, 11, 27500
24-Oct-2020, Morning, NSW, Kids, 40, 100000
24-Oct-2020, Morning, NSW, Men, 32, 80000
24-Oct-2020, Morning, NSW, Women, 29, 72500
24-Oct-2020, Morning, NSW, Seniors, 17, 42500
24-Oct-2020, Afternoon, NSW, Kids, 15, 37500
24-Oct-2020, Afternoon, NSW, Men, 19, 47500
24-Oct-2020, Afternoon, NSW, Women, 40, 100000
24-Oct-2020, Afternoon, NSW, Seniors, 16, 40000
24-Oct-2020, Evening, NSW, Kids, 38, 95000
24-Oct-2020, Evening, NSW, Men, 33, 82500
24-Oct-2020, Evening, NSW, Women, 37, 92500
24-Oct-2020, Evening, NSW, Seniors, 28, 70000
24-Oct-2020, Morning, TAS, Kids, 14, 35000
24-Oct-2020, Morning, TAS, Men, 10, 25000
24-Oct-2020, Morning, TAS, Women, 12, 30000
24-Oct-2020, Morning, TAS, Seniors, 14, 35000
24-Oct-2020, Afternoon, TAS, Kids, 13, 32500
24-Oct-2020, Afternoon, TAS, Men, 15, 37500
24-Oct-2020, Afternoon, TAS, Women, 13, 32500
24-Oct-2020, Afternoon, TAS, Seniors, 11, 27500
24-Oct-2020, Evening, TAS, Kids, 10, 25000
24-Oct-2020, Evening, TAS, Men, 8, 20000
24-Oct-2020, Evening, TAS, Women, 3, 7500
24-Oct-2020, Evening, TAS, Seniors, 13, 32500
25-Oct-2020, Morning, WA, Kids, 5, 12500
25-Oct-2020, Morning, WA, Men, 8, 20000
25-Oct-2020, Morning, WA, Women, 7, 17500
25-Oct-2020, Morning, WA, Seniors, 7, 17500
25-Oct-2020, Afternoon, WA, Kids, 5, 12500
25-Oct-2020, Afternoon, WA, Men, 13, 32500
25-Oct-2020, Afternoon, WA, Women, 13, 32500
25-Oct-2020, Afternoon, WA, Seniors, 9, 22500
25-Oct-2020, Evening, WA, Kids, 11, 27500
25-Oct-2020, Evening, WA, Men, 10, 25000
25-Oct-2020, Evening, WA, Women, 4, 10000
25-Oct-2020, Evening, WA, Seniors, 11, 27500
25-Oct-2020, Morning, NT, Kids, 11, 27500
25-Oct-2020, Morning, NT, Men, 10, 25000
25-Oct-2020, Morning, NT, Women, 7, 17500
25-Oct-2020, Morning, NT, Seniors, 11, 27500
25-Oct-2020, Afternoon, NT, Kids, 11, 27500
25-Oct-2020, Afternoon, NT, Men, 9, 22500
25-Oct-2020, Afternoon, NT, Women, 13, 32500
25-Oct-2020, Afternoon, NT, Seniors, 5, 12500
25-Oct-2020, Evening, NT, Kids, 10, 25000
25-Oct-2020, Evening, NT, Men, 6, 15000
25-Oct-2020, Evening, NT, Women, 12, 30000
25-Oct-2020, Evening, NT, Seniors, 7, 17500
25-Oct-2020, Morning, SA, Kids, 14, 35000
25-Oct-2020, Morning, SA, Men, 19, 47500
25-Oct-2020, Morning, SA, Women, 27, 67500
25-Oct-2020, Morning, SA, Seniors, 12, 30000
25-Oct-2020, Afternoon, SA, Kids, 32, 80000
25-Oct-2020, Afternoon, SA, Men, 23, 57500
25-Oct-2020, Afternoon, SA, Women, 28, 70000
25-Oct-2020, Afternoon, SA, Seniors, 28, 70000
25-Oct-2020, Evening, SA, Kids, 22, 55000
25-Oct-2020, Evening, SA, Men, 19, 47500
25-Oct-2020, Evening, SA, Women, 11, 27500
25-Oct-2020, Evening, SA, Seniors, 30, 75000
25-Oct-2020, Morning, VIC, Kids, 29, 72500
25-Oct-2020, Morning, VIC, Men, 39, 97500
25-Oct-2020, Morning, VIC, Women, 29, 72500
25-Oct-2020, Morning, VIC, Seniors, 43, 107500
25-Oct-2020, Afternoon, VIC, Kids, 33, 82500
25-Oct-2020, Afternoon, VIC, Men, 31, 77500
25-Oct-2020, Afternoon, VIC, Women, 30, 75000
25-Oct-2020, Afternoon, VIC, Seniors, 35, 87500
25-Oct-2020, Evening, VIC, Kids, 46, 115000
25-Oct-2020, Evening, VIC, Men, 32, 80000
25-Oct-2020, Evening, VIC, Women, 48, 120000
25-Oct-2020, Evening, VIC, Seniors, 44, 110000
25-Oct-2020, Morning, QLD, Kids, 15, 37500
25-Oct-2020, Morning, QLD, Men, 20, 50000
25-Oct-2020, Morning, QLD, Women, 8, 20000
25-Oct-2020, Morning, QLD, Seniors, 8, 20000
25-Oct-2020, Afternoon, QLD, Kids, 11, 27500
25-Oct-2020, Afternoon, QLD, Men, 15, 37500
25-Oct-2020, Afternoon, QLD, Women, 18, 45000
25-Oct-2020, Afternoon, QLD, Seniors, 9, 22500
25-Oct-2020, Evening, QLD, Kids, 8, 20000
25-Oct-2020, Evening, QLD, Men, 10, 25000
25-Oct-2020, Evening, QLD, Women, 15, 37500
25-Oct-2020, Evening, QLD, Seniors, 6, 15000
25-Oct-2020, Morning, NSW, Kids, 27, 67500
25-Oct-2020, Morning, NSW, Men, 38, 95000
25-Oct-2020, Morning, NSW, Women, 17, 42500
25-Oct-2020, Morning, NSW, Seniors, 27, 67500
25-Oct-2020, Afternoon, NSW, Kids, 38, 95000
25-Oct-2020, Afternoon, NSW, Men, 35, 87500
25-Oct-2020, Afternoon, NSW, Women, 21, 52500
25-Oct-2020, Afternoon, NSW, Seniors, 37, 92500
25-Oct-2020, Evening, NSW, Kids, 33, 82500
25-Oct-2020, Evening, NSW, Men, 40, 100000
25-Oct-2020, Evening, NSW, Women, 29, 72500
25-Oct-2020, Evening, NSW, Seniors, 35, 87500
25-Oct-2020, Morning, TAS, Kids, 7, 17500
25-Oct-2020, Morning, TAS, Men, 13, 32500
25-Oct-2020, Morning, TAS, Women, 13, 32500
25-Oct-2020, Morning, TAS, Seniors, 6, 15000
25-Oct-2020, Afternoon, TAS, Kids, 3, 7500
25-Oct-2020, Afternoon, TAS, Men, 11, 27500
25-Oct-2020, Afternoon, TAS, Women, 7, 17500
25-Oct-2020, Afternoon, TAS, Seniors, 13, 32500
25-Oct-2020, Evening, TAS, Kids, 13, 32500
25-Oct-2020, Evening, TAS, Men, 3, 7500
